,x,y,"f(x, y)"
0,6.4119575375180755,3.178202883022708,-0.8709132847897458
1,5.218990815476735,3.178202883022708,-1.8737282926259677
2,5.337269680604327,6.144130907075118,0.17931458973206849
3,5.337269680604327,5.51060004791696,-0.09492433326838834
4,8.043416461164451,3.7248453307193965,0.14743513290047106
5,8.94297704705889,3.7248453307193965,-0.37129985613360234
6,6.63167761236129,7.524361108692414,0.6651651368132512
7,6.63167761236129,3.690445916162588,-0.5116422155060998
8,6.793078191771147,2.953474587527041,-0.49427415620361614
9,5.12298071950968,2.953474587527041,-1.899242705429812
10,5.02988004386139,7.284241044707644,-0.410608024752978
11,5.02988004386139,6.577870865297968,0.006871858620558946
12,7.638588104744625,7.960749566969308,0.8703271597741791
13,6.238328383782392,7.960749566969308,-0.15140708215136933
14,6.159220438999443,7.810954286953657,-0.08063353961268185
15,6.159220438999443,7.9006591996536235,-0.17030822878075338
