,x,y,"f(x, y)"
0,1.0820982571564666,2.887325993861939,-0.08490318440700584
1,2.6273638770124643,2.887325993861939,-0.47598450469546494
2,0.2313676954565108,1.4976113250079122,0.3024286779244682
3,0.2313676954565108,2.4826803434959293,-0.5613496560709789
4,0.8688015868873421,1.708267258263336,0.6265172728319107
5,0.25304910928740165,1.708267258263336,0.11331877754901346
6,0.06389676267017919,1.451587765460056,0.18277971470479784
7,0.06389676267017919,1.7024039921499214,-0.0673747821437763
8,0.409576032157577,1.7993267273162714,0.17167408419509322
9,1.076263874147183,1.7993267273162714,0.653644335198379
10,-0.35830424309072073,0.9292980507345879,0.24770985745122825
11,-0.35830424309072073,2.4226048604803134,-1.1031594516316539
12,4.56780770540382,2.9432886106185836,-1.96996842458053
13,3.850025923069892,2.9432886106185836,-1.6310469256612994
14,4.126166907213717,4.3535962789515725,-1.1841807053693896
15,4.126166907213717,3.6787653597114964,-1.69219550033117
