,x,y,"f(x, y)"
0,5.267509606845513,3.178202883022708,-1.8491667911795413
1,4.601874949152766,3.178202883022708,-1.9932294575666525
2,4.904715179768746,5.2891660238031655,-0.4362370427836644
3,4.904715179768746,5.53369319323171,-0.24952728584828476
4,6.437843230063655,3.3248204885897215,-0.8292185764489031
5,5.4540154722656835,3.3248204885897215,-1.7206315491784374
6,5.033919729991586,6.23248545895248,0.049962254466944356
7,5.033919729991586,5.465764123515437,-0.2646483559872447
8,0.810166404740006,4.287260683300018,0.31196423818599645
9,1.3376921084686293,4.287260683300018,0.5605163509679016
10,3.9517015618616216,0.049547114472342724,0.27441053065478904
11,3.9517015618616216,2.953474587527041,-1.706720178059066
12,6.859506976134421,7.828986302603561,0.5699361785305758
13,6.278422526465308,7.828986302603561,0.02022996603648304
14,5.6023888965787005,6.985298170872871,0.134067245237397
15,5.6023888965787005,7.840841764933398,-0.6162726007658301
