,x,y,"f(x, y)"
0,5.806521896427577,3.178202883022708,-1.4581469932570659
1,5.105834502515224,3.178202883022708,-1.9229235451690663
2,4.601874949152766,5.91807079090006,-0.059816658633857545
3,4.601874949152766,5.796340214090739,-0.11008629127311986
4,6.86574187733642,3.3248204885897215,-0.4331000716239476
5,6.008289066982145,3.3248204885897215,-1.2547077650252136
6,5.4540154722656835,6.751478172263198,0.15496926805873823
7,5.4540154722656835,5.53379260120823,-0.0052681695278841145
8,4.3224325623933115,2.953474587527041,-1.9072835442554117
9,1.3345068623919603,2.953474587527041,-0.010144625735801105
10,3.9517015618616216,4.169554683764308,-1.240927186285702
11,3.9517015618616216,4.866063461567311,-0.571291925981456
12,7.177823736062479,7.840841764933398,0.7931223515693961
13,6.191631854531731,7.840841764933398,-0.0782861146067272
14,5.6023888965787005,6.677903482190768,0.2936928845735781
15,5.6023888965787005,7.855323250408206,-0.6307537077282134
