,x,y,"f(x, y)"
0,6.938020442503815,3.178202883022708,-0.39030143093636993
1,5.238500007899045,3.178202883022708,-1.8640964666268607
2,4.617891686839714,7.41508198631824,-0.5705947904817914
3,4.617891686839714,5.869777045669561,-0.07978151840597703
4,7.669160964078852,3.3248204885897215,-0.0002914686033085312
5,6.491025465301459,3.3248204885897215,-0.7769136674422944
6,6.198757921945001,8.13255969854388,-0.35931593233978343
7,6.198757921945001,7.5977596915417625,0.16910052738704417
8,4.944032033703392,2.953474587527041,-1.9556484175825886
9,5.016632206506736,2.953474587527041,-1.9364318493412036
10,4.650610685032949,5.222068398953368,-0.5101948918372219
11,4.650610685032949,4.8736728568201535,-0.8375067751494476
12,5.976337450333861,7.855323250408206,-0.30339685017189105
13,7.226178793617987,7.855323250408206,0.8079783859458862
14,6.069924703600391,6.3080197622451255,0.788043883596517
15,6.069924703600391,8.189616854116014,-0.5410167691273229
