,x,y,"f(x, y)"
0,-3.390241972791568,3.1113784387287424,0.047226803328131964
1,-10.398568176755216,3.1113784387287424,0.008488179231879342
2,-1.7702995011766545,-2.826636248313936,0.08989707213390095
3,-1.7702995011766545,4.02541293284748,0.051711897536401145
4,-1.2171615624369512,4.349449989408555,0.04902153631327315
5,-6.815605100308879,4.349449989408555,0.015297493079969127
6,-1.4400819603186292,-0.49432296444918633,0.43137079474815027
7,-1.4400819603186292,-6.743507174473298,0.021031058112309542
8,0.00993388574112919,0.38628916931252033,6.697116023777635
9,5.833466104311568,0.38628916931252033,0.029258119895124935
10,-0.3146495285537938,0.17119454641711251,7.793509498045543
11,-0.3146495285537938,4.720729821266125,0.04467418018260834
12,-11.556733231410416,4.8805363881338195,0.006354139646024769
13,-8.470707680561546,4.8805363881338195,0.010463258242763692
14,0.5393384296859797,-10.919216433259674,0.008366788392844266
15,0.5393384296859797,-10.729219294941242,0.00866498321022463
16,-0.7013199598348738,-1.554223429069487,0.3439428047828733
17,10.59176164519336,-1.554223429069487,0.008725925427933101
18,-9.486464186031721,-1.1852457940610424,0.010941181153280188
19,-9.486464186031721,-11.35052783857581,0.004569809867120359
20,-5.257087892441964,-16.15295345035998,0.003465545292342428
21,-7.964292829958731,-16.15295345035998,0.0030831095453951775
22,-6.207168247264626,-5.5727922862647015,0.014370923284675338
23,-6.207168247264626,-15.871105874865783,0.0034432778926648685
24,8.022022097614439,-5.876583504718308,0.010112545325940454
25,9.92261604901205,-5.876583504718308,0.007519218580704818
26,-7.431377639155494,8.239665573725693,0.008122324653610515
27,-7.431377639155494,-5.765757498149365,0.011303351844884974
28,-8.633295658184915,-9.291841467043325,0.0062161178155468
29,-9.624980286629327,-9.291841467043325,0.005587261296490153
30,-1.3556059003823826,-8.452535718850813,0.013645724460261686
31,-1.3556059003823826,11.572280153516639,0.007366192995115786
32,-4.158266578603502,-2.256742826111843,0.04467462973565971
33,11.252899925168297,-2.256742826111843,0.007591824354416129
34,8.277695127592075,-3.738498352504771,0.012121710719198464
35,8.277695127592075,-1.6698677753531859,0.014023535276088857
36,-7.939949600542076,8.07899337936789,0.00779344662534471
37,-8.432338784144335,8.07899337936789,0.007332750695748326
38,-4.068401049383725,-8.230647241851582,0.011863037748329855
39,-4.068401049383725,-11.188812855198728,0.007055100749925956
