,x,y,"f(x, y)"
0,2.192003178946883,0.3653895875496317,0.20249524821439105
1,3.019591549586867,0.3653895875496317,0.10809124964728765
2,1.5957590137351367,2.693159762125388,0.10204543612909557
3,1.5957590137351367,1.009604003293156,0.28044613917368794
4,1.814632593841119,0.7498966143581706,0.25938746699082743
5,1.6832346033787458,0.7498966143581706,0.2944967109049647
6,0.7985223324054557,1.6665030174855073,0.29283689710097827
7,0.7985223324054557,1.5045753279049838,0.3446629997967682
8,2.8871642219220957,1.694172863657579,0.08923839454100362
9,2.433344389235359,1.694172863657579,0.11374769925649664
10,1.6476482786977216,2.576249812773251,0.1069311950746512
11,1.6476482786977216,2.114127966659967,0.139192756154032
12,4.36729973446483,1.6198490721687615,0.04608885805484617
13,4.1763275590989135,1.6198490721687615,0.049836479291397236
14,3.8605333936346935,4.08441196941201,0.03165945648054142
15,3.8605333936346935,3.7877673591816485,0.0341869826891892
16,2.1604987772553463,0.8925675698536895,0.183001642350147
17,1.410533649923918,0.8925675698536895,0.35890121103775746
18,0.9716370942244714,1.6441761234996628,0.2741683688732848
19,0.9716370942244714,2.0448325375303074,0.195106009653166
20,1.1203878789811792,0.4251690391257734,0.6963605427638867
21,2.5748891486971774,0.4251690391257734,0.14682513750618592
22,0.6051606264065222,0.6900120673525605,1.1871746621997414
23,0.6051606264065222,0.7569119965675,1.0648094637079137
24,-0.9571391006374226,-1.3990963081646604,0.3479972728685041
25,-0.7164748788531486,-1.3990963081646604,0.4047261112056463
26,-0.8905728087558786,-0.8469777574785822,0.6620362749036177
27,-0.8905728087558786,-0.8119041654680557,0.6885590331601782
28,4.222795478724971,0.24399521368671295,0.055892352564809594
29,3.397312877367361,0.24399521368671295,0.08619747092494687
30,2.448813292089839,4.2962150384016455,0.04089285425979196
31,2.448813292089839,4.465287620542405,0.0385572195756125
32,0.16745288106998302,-0.0034064364440951067,35.647991668859596
33,1.0263051039023083,-0.0034064364440951067,0.9493847212309281
34,0.0705412079549892,0.47268542763904564,4.378138499628852
35,0.0705412079549892,-0.04040736216713847,151.313012529224
36,0.2964494269738043,0.10748143117951803,10.056869505072038
37,1.934765038704288,0.10748143117951803,0.26632094564361813
38,0.5646250080183957,0.11393809692876222,3.0140155677245852
39,0.5646250080183957,1.0625829756514817,0.6906630737923258
