,x,y,"f(x, y)"
0,-0.5753530722533037,-1.2979358052638517,0.4961133211534197
1,-1.7068500046471433,-1.2979358052638517,0.21748707937173783
2,-1.7702995011766545,-1.021330726840319,0.23940187199752666
3,-1.7702995011766545,-1.8507644509705514,0.15245553939584797
4,-0.08249928234104875,-0.49432296444918633,3.9815047198100353
5,-0.6591967592042853,-0.49432296444918633,1.4729806146078643
6,-0.9166335307795472,-0.6220560874611524,0.8148824885319401
7,-0.9166335307795472,-0.3788627250907637,1.0165142971545695
8,0.3433064178012345,0.17119454641711251,6.795007634911968
9,0.7724970871001404,0.17119454641711251,1.5972927235143937
10,0.322603912429964,0.21484546360245171,6.656377790549438
11,0.322603912429964,0.9985728855039944,0.908082861183671
12,1.5687585249103384,4.8805363881338195,0.03805082554075678
13,-7.6114939115379725,4.8805363881338195,0.012231746335406943
14,0.9556291361653223,1.5435634206804218,0.303415081205441
15,0.9556291361653223,1.6306917790129067,0.2799252144160973
16,-0.3636972147165519,-1.333713633662747,0.5232676943968071
17,-8.815794659568699,-1.333713633662747,0.012579086677717677
18,-0.7013199598348738,-0.1450695216195682,1.94971736561102
19,-0.7013199598348738,-0.8207289937521871,0.8580407841379866
20,-4.742845935754423,-5.5727922862647015,0.018673926588709984
21,-6.1287087879438475,-5.5727922862647015,0.014573629818542166
22,-4.721741680184535,-4.923742182715402,0.021487778742269585
23,-4.721741680184535,-4.598285651775487,0.023020747796945767
24,8.787392139101687,-5.765757498149365,0.009052868924675059
25,-6.519846684248049,-5.765757498149365,0.013200908801529684
26,-7.212235819587182,9.405270655929725,0.00711868100240646
27,-7.212235819587182,8.941939871528279,0.007577213653122275
28,0.3241119529775106,-0.9923219532821342,0.9176404677010724
29,-0.48377299781536154,-0.9923219532821342,0.8205201101777975
30,-1.3556059003823826,0.4884342614999537,0.48164095807468915
31,-1.3556059003823826,-8.60930500069058,0.013165204898391517
32,9.375283247162935,-3.3322732862654196,0.010101012017254508
33,-3.4377077858599137,-3.3322732862654196,0.04362643887473698
34,-4.158266578603502,8.962956911307813,0.010243196267145076
35,-4.158266578603502,8.517223877718282,0.011131607675772898
36,-3.7774277982081905,-7.389111773639116,0.014520546037951913
37,-7.57004644139475,-7.389111773639116,0.008936185063974228
38,-4.068401049383725,-3.0831225461508365,0.038376620250854546
39,-4.068401049383725,-7.790189316068162,0.012946837993878737
