,x,y,"f(x, y)"
0,1.8586208767473096,0.38445839813306404,0.27760197681223486
1,0.06017266004597577,0.38445839813306404,6.603754506382587
2,-0.28887832660333734,0.9515395548145815,1.0112468733840374
3,-0.28887832660333734,1.564919971177162,0.39487839503066086
4,1.4023129240363876,0.4519717380933894,0.4606681554332327
5,1.751393452752486,0.4519717380933894,0.30565546870613575
6,0.15442077888878636,0.9469513367783494,1.0862922172337044
7,0.15442077888878636,1.040924911415928,0.9030401720242832
8,1.3773526144329713,1.2735883572719326,0.28416134168724344
9,0.8950676186130094,1.2735883572719326,0.41268199065810235
10,0.3433064178012345,1.956064063904768,0.2535467437849117
11,0.3433064178012345,2.0813661778427717,0.2247219057150251
12,1.9834720373696664,1.0776293941197108,0.19625365763990874
13,3.0442140131073923,1.0776293941197108,0.09589084643379578
14,2.0262296004227327,2.2735936803356154,0.10781863411114646
15,2.0262296004227327,1.177245302755023,0.18209918083585425
16,0.8089595581167427,0.17524451874784586,1.4595850929284442
17,1.5090363165024665,0.17524451874784586,0.43329410293770426
18,0.13218076851608318,0.2330480760510485,13.930843691733324
19,0.13218076851608318,0.4077812167759258,5.441961374386356
20,-1.5992715303628515,-1.6515044859327646,0.1892098720568095
21,-1.6324560575079894,-1.6515044859327646,0.18544687659616488
22,-2.3382333864906006,-1.484806468520118,0.13034435277980339
23,-2.3382333864906006,-2.022399250462551,0.1046305932899205
24,-4.457047755961002,-4.579871423268693,0.024485500290578065
25,-4.163742133408248,-4.579871423268693,0.026101502452916647
26,-5.233398665559426,-5.078449792511993,0.01880437500539965
27,-5.233398665559426,-4.877645946589276,0.019538923769982588
28,1.0568909723376727,0.6762018643146539,0.635216065357791
29,2.2164553654409804,0.6762018643146539,0.1862223974421461
30,0.8724396362613448,0.24399521368671295,1.2184949253880086
31,0.8724396362613448,1.1174849747705138,0.4975313519831979
32,-2.1211829356868055,-2.1277999737487465,0.11077939114902241
33,-1.3727583209291474,-2.1277999737487465,0.15595762487685783
34,-2.2380748302528475,-1.6196133019623407,0.13102508719324457
35,-2.2380748302528475,-2.622829732218567,0.08411691923703102
36,-0.7534419410170812,-0.7771210384973452,0.853539554346517
37,-0.20033004524703502,-0.7771210384973452,1.552676324842853
38,-1.4888889040853162,-0.716405649140694,0.36629671368760924
39,-1.4888889040853162,-2.1052620645079934,0.15040039904890964
